date,ticket,signal,lot,profit,result,strategy,session,market_regime,exec_grade,rr_ratio,quality_score,brain_score
2026-07-15T04:00:01+00:00,9245899811,BUY,0.07,-71.61,LOSS,MICRO,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-15T05:05:50+00:00,9246565877,BUY,0.07,93.59,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-15T06:04:37+00:00,9247127604,BUY,0.05,2.5,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-15T06:28:15+00:00,9247332926,BUY,0.06,40.68,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-15T08:27:09+00:00,9248458335,BUY,0.04,14.68,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-15T08:30:20+00:00,9248505725,BUY,0.09,34.29,WIN,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-15T08:31:43+00:00,9248528254,BUY,0.06,-6.06,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-15T10:53:19+00:00,9250566793,BUY,0.06,10.32,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-15T13:14:26+00:00,9252715812,BUY,0.06,-60.0,LOSS,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-15T13:29:27+00:00,9252998943,BUY,0.07,33.53,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-15T14:39:52+00:00,9254033350,BUY,0.11,-70.29,LOSS,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-15T15:30:02+00:00,9255128999,BUY,0.08,-79.2,LOSS,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-15T15:40:22+00:00,9255793273,SELL,0.09,38.61,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-15T15:46:55+00:00,9256023814,SELL,0.1,14.8,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-15T15:47:34+00:00,9256042358,SELL,0.1,4.2,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-15T15:59:30+00:00,9256404210,SELL,0.09,38.34,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-15T16:45:16+00:00,9257618280,SELL,0.1,14.9,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-15T18:29:30+00:00,9260124517,BUY,0.02,19.06,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-15T19:46:49+00:00,9261683630,BUY,0.02,29.22,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-15T20:29:02+00:00,9262460943,BUY,0.07,-68.74,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-15T20:35:29+00:00,9262658132,BUY,0.1,-99.3,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-15T21:40:10+00:00,9263908470,SELL,0.02,26.0,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-15T21:57:03+00:00,9264093271,SELL,0.07,-69.37,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-15T22:59:58+00:00,9264796657,BUY,0.03,8.7,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-16T03:46:28+00:00,9265910492,BUY,0.1,37.7,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-16T04:08:25+00:00,9266160409,BUY,0.04,45.84,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-16T04:21:26+00:00,9266289030,BUY,0.05,8.3,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-16T04:30:05+00:00,9266389449,BUY,0.05,21.95,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-16T04:40:15+00:00,9266487366,BUY,0.08,-80.48,LOSS,MICRO,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-16T05:06:48+00:00,9266701401,BUY,0.07,22.19,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-16T05:45:20+00:00,9267093904,BUY,0.07,37.1,WIN,MICRO,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-16T09:00:12+00:00,9268877421,BUY,0.05,24.8,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-16T10:40:19+00:00,9270212216,BUY,0.11,37.62,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-16T12:00:54+00:00,9271429634,BUY,0.11,-110.0,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-16T14:27:07+00:00,9273420723,BUY,0.1,78.7,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-16T14:36:01+00:00,9273530747,BUY,0.1,-58.3,LOSS,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-16T14:44:24+00:00,9273699148,SELL,0.08,9.84,WIN,MICRO,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-16T15:15:16+00:00,9274509176,SELL,0.09,-89.91,LOSS,MICRO,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-16T15:18:37+00:00,9274712852,BUY,0.09,-74.07,LOSS,MICRO,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-16T15:18:46+00:00,9274718875,BUY,0.1,-91.7,LOSS,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-16T15:46:51+00:00,9275792479,BUY,0.02,31.54,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-16T15:49:08+00:00,9275885077,BUY,0.1,22.9,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-16T15:55:46+00:00,9276179283,BUY,0.1,40.4,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-16T16:11:28+00:00,9276950676,BUY,0.1,-95.4,LOSS,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-16T16:24:22+00:00,9277305849,BUY,0.1,-102.5,LOSS,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-16T17:16:41+00:00,9278664991,BUY,0.04,25.64,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-16T17:45:01+00:00,9279313815,BUY,0.11,-111.1,LOSS,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-17T00:45:53.350013+00:00,9604676651,SELL,0.04,0.0,OPEN,SMC,ASIA,TRENDING,B,2.12,57.0,35.77
2026-07-17T01:07:06.891274+00:00,9604882781,SELL,0.05,0.0,OPEN,SMC,ASIA,TRENDING,B,2.12,57.0,35.77
2026-07-17T01:27:55.526000+00:00,9605090036,SELL,0.04,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.6,2.0,2.0
2026-07-17T01:54:11.752650+00:00,9605362657,SELL,0.05,0.0,OPEN,SMC,ASIA,TRENDING,B,2.0,50.0,35.77
2026-07-17T02:09:19.075304+00:00,9605506090,SELL,0.04,0.0,OPEN,SMC,ASIA,TRENDING,B,2.0,50.0,35.77
2026-07-17T03:03:44.685385+00:00,9606010834,SELL,0.07,0.0,OPEN,SMC,ASIA,TRENDING,B,2.2,72.0,35.77
2026-07-17T03:28:58.361353+00:00,9606369529,SELL,0.06,0.0,OPEN,MICRO,ASIA,RANGING,B,1.6,2.0,2.0
2026-07-17T03:45:08.443349+00:00,9606525387,SELL,0.04,0.0,OPEN,SMC,ASIA,RANGING,B,2.07,57.0,35.97
2026-07-17T04:06:24+00:00,9286003688,BUY,0.04,-40.88,LOSS,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-17T05:08:32+00:00,9286639494,BUY,0.05,-9.1,LOSS,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-17T05:16:38.859484+00:00,9607422523,SELL,0.01,0.0,OPEN,SMC,ASIA,RANGING,B,2.08,57.0,34.22
2026-07-17T05:16:39.489198+00:00,9607422610,SELL,0.01,0.0,OPEN,MICRO,ASIA,RANGING,B,1.57,2.0,2.0
2026-07-17T05:40:50.664125+00:00,9607735910,SELL,0.04,0.0,OPEN,SMC,ASIA,RANGING,B,2.08,57.0,34.22
2026-07-17T06:01:54+00:00,9287120497,BUY,0.02,3.2,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-17T06:18:19+00:00,9287324648,BUY,0.07,-69.86,LOSS,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-17T07:57:37.531611+00:00,9609735260,SELL,0.05,0.0,OPEN,SMC,ASIA,RANGING,B,2.07,57.0,32.47
2026-07-17T07:57:38.676659+00:00,9609735520,SELL,0.06,0.0,OPEN,MICRO,ASIA,RANGING,B,1.6,2.0,2.0
2026-07-17T10:00:41.343253+00:00,9611588793,SELL,0.07,0.0,OPEN,SMC,LONDON,RANGING,A+,2.16,62.0,32.57
2026-07-17T08:16:12+00:00,9288582768,BUY,0.01,20.59,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-17T08:40:04+00:00,9288904426,BUY,0.01,-10.0,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-17T08:40:04+00:00,9288904427,BUY,0.01,-10.0,LOSS,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-17T09:11:19+00:00,9289367284,BUY,0.04,-46.68,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-17T12:41:45.128167+00:00,9614209283,SELL,0.05,0.0,OPEN,SMC,LONDON,RANGING,B,2.08,57.0,29.07
2026-07-17T12:42:46.467758+00:00,9614243624,SELL,0.07,0.0,OPEN,MICRO,LONDON,RANGING,B,1.6,2.0,2.0
2026-07-17T13:38:09.418437+00:00,9615974331,BUY,0.07,0.0,OPEN,MICRO,NEWYORK,RANGING,B,1.6,2.0,2.0
2026-07-17T13:59:22.589011+00:00,9616648465,BUY,0.07,0.0,OPEN,MICRO,NEWYORK,RANGING,B,1.6,2.0,2.0
2026-07-17T15:20:59.881745+00:00,9618636913,BUY,0.08,0.0,OPEN,MICRO,NEWYORK,RANGING,B,1.61,2.0,2.0
2026-07-17T15:41:09+00:00,9295506037,BUY,0.02,43.18,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-17T15:53:20.032447+00:00,9619359176,BUY,0.08,0.0,OPEN,MICRO,NEWYORK,RANGING,B,1.61,2.0,2.0
2026-07-17T16:03:25.560191+00:00,9619595683,SELL,0.06,0.0,OPEN,SMC,NEWYORK,RANGING,B,1.98,50.0,29.0
2026-07-17T16:03:26.346990+00:00,9619595991,SELL,0.08,0.0,OPEN,MICRO,NEWYORK,RANGING,B,1.61,2.0,2.0
2026-07-17T16:25:37.846594+00:00,9620010084,SELL,0.07,0.0,OPEN,SMC,NEWYORK,RANGING,A,2.2,70.0,29.0
2026-07-17T16:36:11+00:00,9297286664,BUY,0.03,1.5,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-17T16:37:13+00:00,9297342529,BUY,0.07,-69.16,LOSS,MICRO,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-17T16:39:22+00:00,9297472860,SELL,0.07,97.58,WIN,MICRO,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-17T17:17:06.012027+00:00,9620825474,SELL,0.01,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.03,50.0,29.1
2026-07-17T18:04:27+00:00,9299721033,SELL,0.07,112.7,WIN,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-17T19:02:39+00:00,9301121699,SELL,0.08,-56.0,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-17T19:24:33+00:00,9301530914,BUY,0.08,-80.0,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-17T19:24:34+00:00,9301531982,BUY,0.06,-60.9,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-17T20:16:26+00:00,9302363370,BUY,0.07,29.82,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-20T01:00:03+00:00,9304580288,BUY,0.01,-9.95,LOSS,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-20T02:16:14.527939+00:00,9625778101,SELL,0.01,0.0,OPEN,SMC,ASIA,RANGING,A,2.11,62.0,28.97
2026-07-20T02:19:18.644374+00:00,9625802065,SELL,0.01,0.0,OPEN,MICRO,ASIA,RANGING,B,1.57,2.0,2.0
2026-07-20T02:42:36.045399+00:00,9626062985,SELL,0.01,0.0,OPEN,SMC,ASIA,RANGING,B,2.12,62.0,28.97
2026-07-20T03:05:50.245332+00:00,9626386255,SELL,0.04,0.0,OPEN,MICRO,ASIA,RANGING,B,1.59,2.0,2.0
2026-07-20T03:15:56.351190+00:00,9626502384,SELL,0.05,0.0,OPEN,SMC,ASIA,RANGING,B,2.2,82.0,28.97
2026-07-20T05:57:06.934556+00:00,9628328624,SELL,0.04,0.0,OPEN,SMC,ASIA,RANGING,B,2.08,57.0,28.97
2026-07-20T05:42:20+00:00,9307707101,BUY,0.01,-9.99,LOSS,MICRO,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-20T05:42:27+00:00,9307710048,BUY,0.01,-10.06,LOSS,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-20T05:48:49+00:00,9307816069,BUY,0.01,-10.0,LOSS,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-20T07:22:43.432937+00:00,9629538168,SELL,0.02,0.0,OPEN,SMC,ASIA,RANGING,C,2.08,57.0,27.22
2026-07-20T07:36:51.627642+00:00,9629881753,BUY,0.03,0.0,OPEN,MICRO,ASIA,RANGING,B,1.58,2.0,2.0
2026-07-20T10:00:06.720429+00:00,9632328250,SELL,0.05,0.0,OPEN,SMC,LONDON,RANGING,B,2.2,82.0,27.32
2026-07-20T08:56:43+00:00,9310008676,BUY,0.02,29.48,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-20T10:22:22+00:00,9311227925,BUY,0.04,14.48,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-20T10:36:04+00:00,9311569266,BUY,0.02,-20.0,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-20T11:29:00+00:00,9312687143,SELL,0.03,15.3,WIN,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-20T11:31:45.660648+00:00,9633741084,BUY,0.01,0.0,OPEN,MICRO,LONDON,TRENDING,B,1.57,2.0,2.0
2026-07-20T12:01:00.939408+00:00,9634517600,SELL,0.07,0.0,OPEN,SMC,LONDON,TRENDING,B,2.2,82.0,27.51
2026-07-20T12:01:01.542918+00:00,9634518064,SELL,0.05,0.0,OPEN,MICRO,LONDON,TRENDING,B,1.6,2.0,2.0
2026-07-20T12:47:20.796438+00:00,9635752267,SELL,0.07,0.0,OPEN,SMC,LONDON,RANGING,B,2.2,82.0,27.32
2026-07-20T14:02:50.269464+00:00,9637533057,SELL,0.07,0.0,OPEN,MICRO,NEWYORK,RANGING,B,1.6,2.0,2.0
2026-07-20T14:30:33+00:00,9315500067,BUY,0.05,-50.2,LOSS,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-20T15:00:10+00:00,9316356637,SELL,0.01,-10.07,LOSS,MICRO,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-20T15:47:07+00:00,9317685739,BUY,0.04,17.88,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-20T16:50:13.849300+00:00,9640964770,BUY,0.05,0.0,OPEN,SMC,NEWYORK,RANGING,REJECT,0,57.0,27.25
2026-07-20T16:58:20.277007+00:00,9641065588,BUY,0.06,0.0,OPEN,MICRO,NEWYORK,RANGING,B,1.6,2.0,2.0
2026-07-20T17:30:32.695623+00:00,9641490926,BUY,0.05,0.0,OPEN,SMC,NEWYORK,RANGING,REJECT,0,57.0,27.25
2026-07-20T17:29:53+00:00,9320277241,BUY,0.04,28.92,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-20T17:49:44+00:00,9320744111,BUY,0.07,-84.91,LOSS,MICRO,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-20T23:20:30.692041+00:00,9643964472,BUY,0.02,0.0,OPEN,SMC,OFF_HOURS,RANGING,REJECT,0,57.0,50.27
2026-07-20T23:32:37.890900+00:00,9644019670,BUY,0.03,0.0,OPEN,MICRO,OFF_HOURS,RANGING,B,1.58,2.0,2.0
2026-07-21T00:49:14.999611+00:00,9644632171,BUY,0.03,0.0,OPEN,SMC,ASIA,RANGING,REJECT,0,57.0,28.97
2026-07-21T00:49:15.589233+00:00,9644632318,BUY,0.03,0.0,OPEN,MICRO,ASIA,RANGING,B,1.59,2.0,2.0
2026-07-21T03:49:28.073980+00:00,9646567513,BUY,0.04,0.0,OPEN,SMC,ASIA,TRENDING,C,2.2,78.0,28.77
2026-07-21T03:49:28.736280+00:00,9646567638,BUY,0.03,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.59,2.0,2.0
2026-07-21T01:50:06+00:00,9325887375,SELL,0.05,-49.55,LOSS,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-21T01:50:43+00:00,9325896116,SELL,0.06,-59.94,LOSS,MICRO,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-21T04:37:59+00:00,9327346945,SELL,0.03,7.2,WIN,MICRO,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-21T06:30:58.808367+00:00,9648675468,BUY,0.02,0.0,OPEN,SMC,ASIA,TRENDING,C,2.08,57.0,28.77
2026-07-21T10:00:39.199829+00:00,9651884539,BUY,0.05,0.0,OPEN,SMC,LONDON,TRENDING,REJECT,0,50.0,29.26
2026-07-21T08:47:00+00:00,9330214238,SELL,0.01,22.0,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-21T10:14:46.949467+00:00,9652108090,BUY,0.03,0.0,OPEN,MICRO,LONDON,TRENDING,B,1.6,2.0,2.0
2026-07-21T11:16:10.437575+00:00,9653050176,BUY,0.02,0.0,OPEN,MICRO,LONDON,TRENDING,B,1.6,2.0,2.0
2026-07-21T11:29:20+00:00,9332849700,SELL,0.02,-20.0,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-21T11:35:22.274564+00:00,9653319668,BUY,0.01,0.0,OPEN,SMC,LONDON,TRENDING,REJECT,0,50.0,29.26
2026-07-21T13:40:25.892086+00:00,9655842074,SELL,0.02,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.6,2.0,2.0
2026-07-21T14:04:31+00:00,9335229900,SELL,0.05,-50.0,LOSS,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-21T14:04:34+00:00,9335231932,SELL,0.03,-30.0,LOSS,MICRO,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-21T14:20:44.173329+00:00,9656926349,BUY,0.01,0.0,OPEN,SMC,NEWYORK,RANGING,REJECT,0,57.0,29.0
2026-07-21T15:10:04.993933+00:00,9658061570,BUY,0.02,0.0,OPEN,MICRO,NEWYORK,RANGING,B,1.6,2.0,2.0
2026-07-21T15:16:09.312872+00:00,9658223905,BUY,0.05,0.0,OPEN,SMC,NEWYORK,TRENDING,REJECT,0,57.0,29.1
2026-07-21T15:52:24.585430+00:00,9658982596,BUY,0.02,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.6,2.0,2.0
2026-07-21T16:31:30+00:00,9338090498,SELL,0.02,-20.0,LOSS,MICRO,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-21T16:31:36+00:00,9338095675,SELL,0.01,-10.0,LOSS,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-21T17:11:01+00:00,9339142709,BUY,0.02,-19.16,LOSS,MICRO,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-21T20:41:07+00:00,9343018202,SELL,0.02,-20.34,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-21T21:48:05+00:00,9343917614,SELL,0.05,20.3,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-21T22:45:34.537123+00:00,9662403786,SELL,0.02,0.0,OPEN,MICRO,OFF_HOURS,TRENDING,B,1.59,2.0,2.0
2026-07-22T00:15:06.992330+00:00,9662969183,BUY,0.07,0.0,OPEN,SMC,ASIA,TRENDING,REJECT,0,70.0,28.77
2026-07-22T00:17:09.019824+00:00,9663020582,BUY,0.02,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.6,2.0,2.0
2026-07-22T00:40:20.568741+00:00,9663297309,BUY,0.07,0.0,OPEN,SMC,ASIA,TRENDING,REJECT,0,78.0,28.77
2026-07-22T01:06:34.920782+00:00,9663678833,BUY,0.04,0.0,OPEN,SMC,ASIA,TRENDING,B,2.1,57.0,28.77
2026-07-22T01:06:35.596656+00:00,9663678957,BUY,0.02,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.6,2.0,2.0
2026-07-22T03:06:30.688906+00:00,9665037120,BUY,0.04,0.0,OPEN,SMC,ASIA,TRENDING,C,2.1,57.0,28.77
2026-07-22T03:06:31.307085+00:00,9665037209,BUY,0.02,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.6,2.0,2.0
2026-07-22T03:14:40+00:00,9345652446,BUY,0.02,-20.0,LOSS,MICRO,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-22T03:40:00+00:00,9345992255,SELL,0.07,3.5,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-22T04:06:16+00:00,9346380380,SELL,0.02,44.04,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-22T04:10:04.624740+00:00,9665716670,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,C,2.08,57.0,30.52
2026-07-22T04:16:08.833855+00:00,9665775442,BUY,0.01,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.57,2.0,2.0
2026-07-22T04:16:54+00:00,9346576361,SELL,0.02,1.0,WIN,MICRO,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-22T06:06:17+00:00,9347748323,SELL,0.01,21.01,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-22T06:45:24.490456+00:00,9667539951,BUY,0.05,0.0,OPEN,SMC,ASIA,TRENDING,C,2.06,57.0,30.52
2026-07-22T07:04:03+00:00,9348390647,SELL,0.04,-39.6,LOSS,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-22T07:04:05+00:00,9348391193,SELL,0.02,-20.0,LOSS,MICRO,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-22T07:12:42.114037+00:00,9667913167,BUY,0.01,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.57,2.0,2.0
2026-07-22T09:26:47+00:00,9349990133,SELL,0.01,-10.0,LOSS,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-22T09:26:51+00:00,9349992603,SELL,0.01,-10.03,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-22T10:10:16.070433+00:00,9670561813,BUY,0.01,0.0,OPEN,SMC,LONDON,TRENDING,REJECT,0,57.0,29.26
2026-07-22T10:58:38+00:00,9351465104,SELL,0.05,-50.25,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-22T12:18:25.064930+00:00,9672464579,BUY,0.05,0.0,OPEN,SMC,LONDON,TRENDING,REJECT,0,57.0,29.26
2026-07-22T12:20:27.043985+00:00,9672510168,BUY,0.02,0.0,OPEN,MICRO,LONDON,TRENDING,B,1.6,2.0,2.0
2026-07-22T12:23:29.506812+00:00,9672586760,BUY,0.05,0.0,OPEN,SMC,LONDON,TRENDING,REJECT,0,57.0,29.26
2026-07-22T12:24:30.902637+00:00,9672606766,BUY,0.02,0.0,OPEN,MICRO,LONDON,TRENDING,B,1.6,2.0,2.0
2026-07-22T12:39:34.767200+00:00,9672968545,BUY,0.03,0.0,OPEN,SMC,LONDON,TRENDING,C,2.07,57.0,29.26
2026-07-22T13:13:51.210564+00:00,9673824878,BUY,0.02,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.6,2.0,2.0
2026-07-22T13:35:03.357842+00:00,9674479032,BUY,0.05,0.0,OPEN,SMC,NEWYORK,TRENDING,C,2.2,78.0,29.1
2026-07-22T14:20:27.125448+00:00,9675923398,BUY,0.03,0.0,OPEN,SMC,NEWYORK,TRENDING,C,2.12,58.0,29.1
2026-07-22T15:28:57.800698+00:00,9677350550,BUY,0.06,0.0,OPEN,SMC,NEWYORK,TRENDING,C,2.2,78.0,29.1
2026-07-22T15:46:43+00:00,9356039865,SELL,0.02,-12.62,LOSS,MICRO,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-22T15:51:32+00:00,9356192962,SELL,0.03,-29.97,LOSS,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-22T16:31:30+00:00,9357276856,SELL,0.02,32.0,WIN,MICRO,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-22T16:40:59.852533+00:00,9678672321,BUY,0.03,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.61,2.0,2.0
2026-07-22T17:15:23.888331+00:00,9679165202,BUY,0.07,0.0,OPEN,SMC,NEWYORK,TRENDING,REJECT,0,57.0,29.1
2026-07-22T17:17:07+00:00,9358871063,SELL,0.02,15.54,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-22T17:45:48.239988+00:00,9679629945,BUY,0.03,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.61,2.0,2.0
2026-07-22T18:28:21+00:00,9360412913,SELL,0.03,21.57,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-22T19:21:43.891150+00:00,9680703498,SELL,0.02,0.0,OPEN,MICRO,OFF_HOURS,TRENDING,B,1.6,2.0,2.0
2026-07-22T20:38:55+00:00,9362644594,SELL,0.03,-30.0,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-22T21:22:31+00:00,9363238746,SELL,0.07,-70.0,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-22T22:21:32+00:00,9363853981,SELL,0.03,-30.0,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-22T22:50:39.273663+00:00,9681703442,BUY,0.01,0.0,OPEN,SMC,OFF_HOURS,RANGING,REJECT,0,57.0,50.27
2026-07-22T23:13:53.434642+00:00,9681876478,BUY,0.01,0.0,OPEN,MICRO,OFF_HOURS,RANGING,B,1.59,2.0,2.0
2026-07-22T23:56:18.266731+00:00,9682131401,BUY,0.03,0.0,OPEN,SMC,OFF_HOURS,RANGING,REJECT,0,57.0,50.27
2026-07-23T00:36:41.047076+00:00,9682435564,BUY,0.02,0.0,OPEN,MICRO,ASIA,RANGING,B,1.6,2.0,2.0
2026-07-23T01:00:21+00:00,9364503131,BUY,0.02,-19.96,LOSS,MICRO,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-23T01:29:14.739908+00:00,9682941711,BUY,0.01,0.0,OPEN,SMC,ASIA,RANGING,C,2.02,57.0,28.97
2026-07-23T01:56:33.059109+00:00,9683281635,SELL,0.01,0.0,OPEN,MICRO,ASIA,RANGING,B,1.57,2.0,2.0
2026-07-23T02:47:09.805683+00:00,9683799126,BUY,0.02,0.0,OPEN,MICRO,ASIA,RANGING,B,1.59,2.0,2.0
